accx, accy, accz, magx, magy, magz, roll, pitch, yaw
0.064050, 0.040443, 1.001498, -0.352380, 0.039760, -0.686700, 0.040361, -0.063815, -1.523889
-0.114314, -0.491721, 1.212802, -0.354620, 0.037940, -0.688380, -0.385189, 0.087129, -1.529664
-0.121695, 0.029768, 1.025776, -0.351820, 0.034580, -0.688520, 0.029012, 0.118036, -1.538272
-0.037820, 0.016165, 0.997716, -0.351820, 0.034580, -0.687400, 0.016201, 0.037883, -1.538272
-0.050630, 0.019459, 1.006073, -0.351540, 0.034020, -0.687400, 0.019339, 0.050273, -1.539772
-0.202703, 0.002562, 0.947696, -0.348600, 0.030800, -0.687680, 0.002703, 0.210715, -1.548122
-0.048129, -0.000061, 0.997350, -0.348320, 0.027440, -0.693560, -0.000061, 0.048219, -1.557630
-0.002318, 0.012322, 0.971974, -0.349440, 0.022960, -0.690480, 0.012677, 0.002385, -1.570635
0.171532, -0.033916, 0.941352, -0.348460, 0.016240, -0.690200, -0.036013, -0.180127, -1.589675
-0.415166, -0.035380, 0.988078, -0.348460, 0.016240, -0.690200, -0.035792, 0.397548, -1.589675
-0.075457, 0.016897, 0.998753, -0.347340, 0.022680, -0.687260, 0.016916, 0.075397, -1.571042
0.184098, 0.042700, 0.996801, -0.347480, 0.018620, -0.691040, 0.042811, -0.182467, -1.582712
-0.078995, -0.024705, 1.010160, -0.346360, 0.018200, -0.692300, -0.024452, 0.078018, -1.583748
-0.041846, 0.027572, 1.011136, -0.351680, 0.021700, -0.691600, 0.027262, 0.041346, -1.574620
0.412299, 0.158295, 0.803187, -0.351680, 0.021700, -0.691600, 0.194590, -0.466556, -1.574620
-0.124013, -0.087596, 1.000461, -0.349020, 0.017920, -0.692300, -0.087333, 0.122861, -1.584947
0.004209, 0.006954, 0.983076, -0.348740, 0.017360, -0.686420, 0.007074, -0.004281, -1.586508
-0.007808, -0.005734, 0.986614, -0.350280, 0.015960, -0.683060, -0.005812, 0.007914, -1.590714
-0.352885, -0.091256, 1.003328, -0.341040, 0.007000, -0.692720, -0.090704, 0.336914, -1.615724
-0.036295, -0.012139, 1.011075, -0.341040, 0.007000, -0.692720, -0.012005, 0.035879, -1.615724
-0.047580, -0.002196, 0.991677, -0.343000, 0.012460, -0.691880, -0.002214, 0.047942, -1.599936
-0.011224, 0.019032, 0.978074, -0.341180, 0.008680, -0.688660, 0.019456, 0.011473, -1.610811
0.187026, -0.071553, 1.217621, -0.341880, 0.010220, -0.685300, -0.058697, -0.152150, -1.606362
-0.050752, -0.055144, 1.010953, -0.344120, 0.008260, -0.688660, -0.054493, 0.050086, -1.612247
-0.039955, -0.007015, 1.003633, -0.344120, 0.008260, -0.688660, -0.006990, 0.039788, -1.612247
-0.042273, -0.004758, 1.001498, -0.336420, -0.002240, -0.688380, -0.004751, 0.042184, -1.642904
-0.043859, -0.002745, 0.995276, -0.339360, 0.003780, -0.691320, -0.002758, 0.044039, -1.625108
-0.039589, -0.001586, 0.996069, -0.338100, 0.005320, -0.691880, -0.001592, 0.039724, -1.620512
-0.045140, -0.003294, 0.997106, -0.333480, -0.001400, -0.699860, -0.003304, 0.045240, -1.640444
-0.042822, -0.002623, 0.996984, -0.333480, -0.001400, -0.699860, -0.002631, 0.042925, -1.640444
-0.042273, -0.003050, 0.997045, -0.335440, 0.002240, -0.694960, -0.003059, 0.042373, -1.629568
-0.043737, -0.000183, 0.993080, -0.336980, -0.004760, -0.692440, -0.000184, 0.044013, -1.650371
-0.045201, -0.001830, 0.997045, -0.336000, -0.004760, -0.696640, -0.001835, 0.045304, -1.650412
-0.037088, 0.005429, 0.998997, -0.335720, -0.000560, -0.693280, 0.005434, 0.037108, -1.637914
-0.038430, 0.013847, 0.995520, -0.335720, -0.000560, -0.693280, 0.013908, 0.038580, -1.637914
-0.041846, 0.001647, 0.995764, -0.336420, -0.011200, -0.693980, 0.001654, 0.041999, -1.669526
-0.045262, -0.006588, 0.999241, -0.339360, -0.001540, -0.691320, -0.006593, 0.045264, -1.640784
-0.048007, 0.006710, 0.994117, -0.337540, -0.003640, -0.688800, 0.006750, 0.048253, -1.647030
-0.043432, -0.000610, 1.002901, -0.330680, -0.001960, -0.688660, -0.000608, 0.043279, -1.642173
-0.042334, -0.001586, 0.999790, -0.330680, -0.001960, -0.688660, -0.001586, 0.042318, -1.642173
-0.049105, -0.002440, 0.997106, -0.337820, 0.000700, -0.689780, -0.002447, 0.049208, -1.634174
-0.047580, -0.001159, 0.996374, -0.337820, -0.004480, -0.693700, -0.001163, 0.047717, -1.649507
-0.043615, 0.002745, 0.998326, -0.336560, 0.001120, -0.695520, 0.002750, 0.043660, -1.632918
-0.042944, 0.005246, 0.999790, -0.339360, 0.003780, -0.689920, 0.005247, 0.042926, -1.625108
-0.048495, 0.000793, 0.994422, -0.339360, 0.003780, -0.689920, 0.000797, 0.048728, -1.625108
-0.047641, 0.000915, 0.994117, -0.333480, -0.007000, -0.691740, 0.000920, 0.047886, -1.657234
-0.050264, -0.001952, 0.990274, -0.337260, 0.002100, -0.686560, -0.001971, 0.050714, -1.630020
-0.046848, -0.000183, 0.993995, -0.338800, -0.004200, -0.691180, -0.000184, 0.047096, -1.648642
-0.046726, -0.000427, 0.993263, -0.334180, 0.000840, -0.692300, -0.000430, 0.047008, -1.633733
-0.041602, -0.001342, 0.996130, -0.334180, 0.000840, -0.692300, -0.001347, 0.041739, -1.633733
-0.038247, 0.001525, 1.000461, -0.338660, 0.000700, -0.693700, 0.001524, 0.038211, -1.634179
-0.033977, -0.012505, 0.993202, -0.335440, 0.000140, -0.697060, -0.012590, 0.034194, -1.635829
-0.061061, 0.020191, 1.002718, -0.338240, -0.005880, -0.692580, 0.020134, 0.060808, -1.653628
-0.043127, -0.008174, 0.993873, -0.344260, -0.002100, -0.685160, -0.008224, 0.043364, -1.642346
-0.048678, -0.002745, 0.986614, -0.344260, -0.002100, -0.685160, -0.002782, 0.049298, -1.642346
-0.048678, -0.004941, 0.997533, -0.340760, -0.001960, -0.685160, -0.004953, 0.048759, -1.641998
-0.041785, -0.003294, 1.000339, -0.340900, 0.003780, -0.689500, -0.003293, 0.041746, -1.625158
-0.041236, -0.003477, 0.997350, -0.348040, 0.010220, -0.690760, -0.003486, 0.041322, -1.606890
-0.041663, -0.006832, 0.993629, -0.343560, 0.007700, -0.692300, -0.006876, 0.041905, -1.613837
-0.045933, -0.007198, 0.996557, -0.343560, 0.007700, -0.685720, -0.007223, 0.046058, -1.613837
-0.039650, 0.000061, 1.002474, -0.348740, 0.016380, -0.685720, 0.000061, 0.039532, -1.589312
-0.043493, -0.001891, 0.996740, -0.347200, 0.011200, -0.694820, -0.001897, 0.043608, -1.603999
-0.041053, -0.023790, 0.993385, -0.352380, 0.014420, -0.693140, -0.023944, 0.041291, -1.595347
-0.043859, 0.002318, 1.003084, -0.355040, 0.016100, -0.685580, 0.002311, 0.043696, -1.590930
-0.020740, -0.040809, 0.989054, -0.352380, 0.013300, -0.687260, -0.041237, 0.020949, -1.598521
-0.036295, -0.021533, 0.994849, -0.352380, 0.013300, -0.687260, -0.021641, 0.036458, -1.598521
-0.002379, -0.019093, 0.987346, -0.358260, 0.022260, -0.694260, -0.019335, 0.002409, -1.574192
-0.063013, -0.004087, 0.997960, -0.360360, 0.019320, -0.693140, -0.004095, 0.063058, -1.582684
-0.086498, 0.025803, 1.022604, -0.355880, 0.022120, -0.686840, 0.025227, 0.084358, -1.574170
-0.034648, -0.010248, 0.975024, -0.364560, 0.025760, -0.693000, -0.010510, 0.035519, -1.565703
-0.055388, -0.043371, 0.993995, -0.364560, 0.025760, -0.693000, -0.043605, 0.055612, -1.565703
-0.117547, 0.040199, 0.985150, -0.360920, 0.024080, -0.697620, 0.040782, 0.118660, -1.569626
-0.068747, -0.017690, 0.999119, -0.364980, 0.028840, -0.697760, -0.017704, 0.068689, -1.557392
0.036112, -0.076860, 0.987834, -0.369880, 0.030940, -0.688940, -0.077650, -0.036430, -1.552792
-0.022692, -0.041724, 0.988749, -0.367220, 0.026600, -0.684040, -0.042174, 0.022926, -1.563936
-0.117242, -0.048617, 1.032852, -0.367220, 0.026600, -0.684040, -0.047036, 0.112905, -1.563936
0.039772, -0.012444, 1.006073, -0.368200, 0.035700, -0.685160, -0.012368, -0.039508, -1.539590
-0.092049, 0.046909, 1.022299, -0.366520, 0.030240, -0.687820, 0.045854, 0.089705, -1.553927
-0.037637, -0.012993, 0.965081, -0.369040, 0.037240, -0.684320, -0.013462, 0.038976, -1.535676
-0.077409, -0.099125, 1.016565, -0.372120, 0.039760, -0.689360, -0.097202, 0.075644, -1.529803
-0.035807, 0.019886, 0.986736, -0.372120, 0.039760, -0.689360, 0.020151, 0.036265, -1.529803
-0.039833, 0.197640, 1.024068, -0.369180, 0.038080, -0.686700, 0.190651, 0.038174, -1.533462
-0.072590, -0.127856, 0.952881, -0.370860, 0.043120, -0.685580, -0.133382, 0.075360, -1.520496
-0.007381, -0.007259, 0.979172, -0.373100, 0.043680, -0.688660, -0.007413, 0.007538, -1.519704
-0.040138, 0.052704, 1.002779, -0.370720, 0.045080, -0.687260, 0.052510, 0.039950, -1.515239
-0.050813, -0.022265, 0.981246, -0.370720, 0.045080, -0.687260, -0.022687, 0.051725, -1.515239
-0.034038, 0.004697, 0.996435, -0.373520, 0.055860, -0.687680, 0.004714, 0.034146, -1.487796
-0.015433, -0.020496, 1.005707, -0.370160, 0.052920, -0.692160, -0.020377, 0.015341, -1.494243
-0.071736, -0.035441, 0.999058, -0.374500, 0.052920, -0.691320, -0.035460, 0.071636, -1.495867
-0.095587, -0.095648, 1.065304, -0.372820, 0.059640, -0.688240, -0.089545, 0.089131, -1.477620
0.035136, 0.000671, 0.923723, -0.372820, 0.059640, -0.688240, 0.000726, -0.038019, -1.477620
0.049715, 0.068076, 1.015589, -0.369320, 0.055720, -0.689640, 0.066931, -0.048803, -1.486504
0.178547, 0.155855, 0.980514, -0.371420, 0.064260, -0.694540, 0.157634, -0.177936, -1.464930
0.014579, 0.060573, 1.013637, -0.376740, 0.071400, -0.688240, 0.059687, -0.014356, -1.448947
0.049837, 0.030256, 1.005036, -0.372820, 0.075880, -0.690340, 0.030095, -0.049524, -1.435459
-0.082106, -0.026962, 1.001132, -0.372820, 0.075880, -0.690340, -0.026925, 0.081801, -1.435459
-0.006222, 0.031476, 0.995337, -0.378420, 0.084140, -0.687260, 0.031613, 0.006248, -1.417460
-0.027755, -0.026047, 0.992165, -0.375200, 0.080780, -0.688800, -0.026247, 0.027957, -1.424185
-0.003538, 0.048983, 0.996130, -0.378420, 0.089740, -0.696080, 0.049134, 0.003547, -1.403404
-0.030622, 0.073261, 0.983869, -0.381640, 0.095760, -0.692440, 0.074325, 0.031028, -1.390405
-0.113399, -0.039589, 1.021018, -0.381640, 0.095760, -0.692440, -0.038755, 0.110529, -1.390405
-0.015921, 0.015799, 1.003633, -0.379260, 0.094500, -0.693420, 0.015741, 0.015860, -1.392049
-0.004514, 0.013969, 0.991067, -0.381500, 0.102340, -0.690760, 0.014094, 0.004554, -1.374160
-0.034770, 0.045079, 1.007659, -0.385000, 0.101640, -0.691600, 0.044707, 0.034458, -1.378135
0.004148, 0.022082, 0.993141, -0.385700, 0.104160, -0.686420, 0.022231, -0.004176, -1.372484
-0.008052, 0.005551, 1.011014, -0.385700, 0.104160, -0.686420, 0.005490, 0.007964, -1.372484
-0.024034, -0.018117, 1.003145, -0.381220, 0.111300, -0.692440, -0.018058, 0.023950, -1.352184
-0.042700, -0.038613, 0.981612, -0.383040, 0.108640, -0.688380, -0.039316, 0.043439, -1.359879
-0.056852, -0.063989, 0.995581, -0.384580, 0.111440, -0.693700, -0.064185, 0.056925, -1.354200
-0.020862, 0.066551, 0.998631, -0.385140, 0.116760, -0.687960, 0.066544, 0.020841, -1.341891
-0.058987, -0.044347, 1.019432, -0.385140, 0.116760, -0.687960, -0.043474, 0.057744, -1.341891
-0.006466, -0.057523, 0.994239, -0.379680, 0.116060, -0.685580, -0.057792, 0.006493, -1.339588
-0.023485, -0.072285, 0.990396, -0.387380, 0.126420, -0.693140, -0.072857, 0.023645, -1.320797
-0.053253, -0.010980, 1.013027, -0.380660, 0.128520, -0.689080, -0.010838, 0.052517, -1.310639
0.013115, 0.063013, 0.977586, -0.382340, 0.133840, -0.692020, 0.064369, -0.013387, -1.299522
0.017324, 0.008479, 0.994666, -0.382340, 0.133840, -0.688800, 0.008524, -0.017415, -1.299522
-0.099308, -0.041297, 0.983747, -0.381920, 0.141540, -0.688800, -0.041955, 0.100520, -1.281338
0.045872, 0.058926, 1.003023, -0.377720, 0.141960, -0.689500, 0.058681, -0.045623, -1.276744
-0.051179, 0.042517, 1.010770, -0.372400, 0.144060, -0.693140, 0.042039, 0.050546, -1.267134
-0.000244, -0.026840, 1.000339, -0.370580, 0.151480, -0.686700, -0.026824, 0.000244, -1.248207
-0.011956, 0.035014, 1.032791, -0.372400, 0.150500, -0.697060, 0.033889, 0.011569, -1.252180
-0.032757, 0.012383, 1.003938, -0.372400, 0.150500, -0.697060, 0.012334, 0.032614, -1.252180
-0.046787, -0.012627, 0.997350, -0.376180, 0.159460, -0.698880, -0.012660, 0.046873, -1.235314
-0.036173, -0.010431, 0.985699, -0.371280, 0.156660, -0.699020, -0.010582, 0.036679, -1.236965
-0.024644, -0.080642, 0.991982, -0.374500, 0.161980, -0.690760, -0.081115, 0.024756, -1.228020
-0.063440, -0.104859, 1.003999, -0.371700, 0.160860, -0.692440, -0.104064, 0.062763, -1.227814
-0.066063, -0.002501, 0.995642, -0.371700, 0.160860, -0.692440, -0.002512, 0.066255, -1.227814
-0.091805, -0.037332, 1.006439, -0.374500, 0.167580, -0.692020, -0.037076, 0.090904, -1.215493
-0.012810, -0.109922, 1.014796, -0.372820, 0.171220, -0.695940, -0.107899, 0.012549, -1.205721
0.048678, -0.028853, 1.010465, -0.367080, 0.173740, -0.696640, -0.028546, -0.048117, -1.194183
-0.055754, -0.089914, 0.976122, -0.365400, 0.177100, -0.696640, -0.091854, 0.056816, -1.184934
0.013420, -0.002318, 0.976488, -0.365400, 0.177100, -0.696640, -0.002374, -0.013742, -1.184934
0.004514, 0.001647, 0.973255, -0.364280, 0.183680, -0.691880, 0.001692, -0.004638, -1.169222
-0.027877, -0.039894, 0.977220, -0.363020, 0.178780, -0.693700, -0.040801, 0.028495, -1.178633
-0.025132, -0.034709, 0.982283, -0.364420, 0.181300, -0.696220, -0.035320, 0.025564, -1.174598
-0.018971, -0.056120, 0.988017, -0.361200, 0.188860, -0.691600, -0.056740, 0.019168, -1.154472
-0.155794, -0.142191, 0.995703, -0.361200, 0.188860, -0.691600, -0.141846, 0.153674, -1.154472
-0.006039, -0.030378, 0.990274, -0.363720, 0.186200, -0.694820, -0.030667, 0.006095, -1.163098
0.013908, -0.015189, 1.003511, -0.357000, 0.198520, -0.700140, -0.015135, -0.013857, -1.128748
-0.105347, -0.066063, 1.016199, -0.354480, 0.197960, -0.690900, -0.064919, 0.103083, -1.126937
-0.037698, 0.031781, 0.999546, -0.353360, 0.199920, -0.697200, 0.031785, 0.037678, -1.121377
0.001220, -0.001098, 1.002718, -0.353360, 0.199920, -0.697200, -0.001095, -0.001217, -1.121377
-0.057096, -0.039284, 0.991189, -0.349160, 0.202580, -0.692720, -0.039612, 0.057495, -1.110518
0.004941, -0.090158, 0.994727, -0.351400, 0.200060, -0.690480, -0.090389, -0.004947, -1.118689
-0.003233, 0.019154, 0.973011, -0.354340, 0.203280, -0.696780, 0.019683, 0.003322, -1.115400
-0.007015, 0.003965, 1.017541, -0.352520, 0.205380, -0.690060, 0.003897, 0.006894, -1.108715
-0.027633, -0.025681, 1.011746, -0.352520, 0.205380, -0.690060, -0.025377, 0.027297, -1.108715
-0.079910, 0.077531, 0.996557, -0.352520, 0.203140, -0.690760, 0.077642, 0.079775, -1.113472
-0.003172, -0.000427, 1.001437, -0.346360, 0.215180, -0.692720, -0.000426, 0.003167, -1.080340
-0.034648, 0.012688, 0.986431, -0.343000, 0.212380, -0.690760, 0.012862, 0.035107, -1.081840
-0.036417, -0.014152, 1.021323, -0.344960, 0.215040, -0.692580, -0.013856, 0.035638, -1.078815
0.084363, -0.087352, 0.986492, -0.344960, 0.215040, -0.692580, -0.088318, -0.084980, -1.078815
-0.031964, -0.032025, 1.006622, -0.342720, 0.218960, -0.682080, -0.031804, 0.031727, -1.067722
0.009943, -0.126453, 0.988261, -0.343420, 0.219380, -0.684740, -0.127264, -0.009979, -1.067778
-0.068930, 0.072224, 1.001803, -0.344820, 0.226240, -0.690200, 0.071969, 0.068520, -1.055587
-0.031903, -0.088755, 0.999912, -0.340200, 0.226800, -0.685300, -0.088531, 0.031770, -1.048244
-0.035502, -0.020008, 1.014674, -0.340200, 0.226800, -0.685300, -0.019716, 0.034968, -1.048244
-0.058865, 0.027511, 1.000156, -0.343980, 0.224560, -0.687540, 0.027500, 0.058766, -1.057885
-0.042090, -0.041663, 1.018090, -0.338800, 0.229040, -0.688520, -0.040900, 0.041284, -1.041787
-0.009699, 0.020557, 0.989359, -0.333480, 0.228060, -0.688380, 0.020775, 0.009801, -1.036422
-0.028426, -0.015799, 0.996618, -0.333200, 0.229880, -0.690900, -0.015851, 0.028511, -1.032320
-0.023180, -0.016836, 0.996313, -0.333200, 0.229880, -0.690900, -0.016897, 0.023258, -1.032320
-0.020191, 0.004819, 0.997289, -0.333480, 0.232260, -0.688520, 0.004832, 0.020243, -1.027891
-0.070150, -0.047519, 1.010770, -0.333200, 0.233800, -0.690200, -0.046978, 0.069215, -1.024393
-0.026047, 0.030805, 1.004609, -0.329280, 0.238140, -0.695380, 0.030654, 0.025910, -1.010110
-0.033245, -0.035136, 0.997472, -0.326060, 0.234360, -0.691880, -0.035210, 0.033296, -1.013038
-0.014518, -0.011590, 1.000888, -0.326060, 0.234360, -0.691880, -0.011579, 0.014503, -1.013038
-0.037820, 0.004514, 1.006866, -0.328860, 0.230860, -0.699720, 0.004483, 0.037544, -1.024179
-0.019276, -0.015433, 1.001559, -0.320040, 0.240660, -0.691880, -0.015408, 0.019241, -0.991486
0.074603, 0.006649, 0.995032, -0.320180, 0.242480, -0.691740, 0.006682, -0.074834, -0.988074
0.026291, -0.013664, 0.989420, -0.317240, 0.244440, -0.690060, -0.013809, -0.026563, -0.979741
0.086132, 0.055144, 1.009001, -0.317240, 0.244440, -0.692580, 0.054598, -0.085031, -0.979741
-0.018361, -0.016470, 1.000583, -0.312620, 0.250740, -0.692580, -0.016459, 0.018346, -0.960250
-0.068320, -0.012932, 1.014247, -0.313600, 0.241500, -0.694960, -0.012750, 0.067253, -0.980011
0.002928, -0.004697, 0.986126, -0.310660, 0.247520, -0.698460, -0.004763, -0.002969, -0.963487
-0.047824, -0.022936, 0.985577, -0.308420, 0.247940, -0.692020, -0.023267, 0.048473, -0.959129
-0.016043, -0.014884, 0.994239, -0.310100, 0.247100, -0.695520, -0.014969, 0.016133, -0.963435
-0.004270, 0.007625, 0.993446, -0.310100, 0.247100, -0.695520, 0.007675, 0.004298, -0.963435
-0.020679, -0.005734, 0.997594, -0.307160, 0.248920, -0.696640, -0.005748, 0.020726, -0.955201
-0.023790, -0.011529, 0.997594, -0.307720, 0.246400, -0.693560, -0.011556, 0.023841, -0.961061
-0.024339, -0.011834, 0.996313, -0.301560, 0.240940, -0.697060, -0.011877, 0.024422, -0.962128
-0.022326, -0.014884, 0.994788, -0.296940, 0.250600, -0.697060, -0.014961, 0.022437, -0.935280
-0.023790, -0.014884, 1.000644, -0.296940, 0.250600, -0.697060, -0.014873, 0.023768, -0.935280
-0.022021, -0.012810, 0.997167, -0.304080, 0.245980, -0.690760, -0.012846, 0.022078, -0.956083
-0.024522, -0.014884, 0.997045, -0.303520, 0.253540, -0.691600, -0.014927, 0.024587, -0.940329
-0.025315, -0.015372, 0.995764, -0.305200, 0.250180, -0.690060, -0.015436, 0.025414, -0.949593
-0.022875, -0.012810, 0.996252, -0.312060, 0.249620, -0.692020, -0.012857, 0.022955, -0.961560
-0.023729, -0.010431, 0.998753, -0.312060, 0.249620, -0.692020, -0.010444, 0.023753, -0.961560
-0.022143, -0.013420, 0.997960, -0.306880, 0.254800, -0.692300, -0.013447, 0.022183, -0.943305
-0.025437, -0.011285, 0.996069, -0.308000, 0.248780, -0.691180, -0.011329, 0.025530, -0.956811
-0.024156, -0.011163, 0.999119, -0.310800, 0.254240, -0.692860, -0.011172, 0.024171, -0.950615
-0.024400, -0.011285, 0.996862, -0.305480, 0.253820, -0.689220, -0.011320, 0.024470, -0.942952
-0.024339, -0.012688, 0.997716, -0.305480, 0.253820, -0.689220, -0.012716, 0.024388, -0.942952
-0.027877, -0.015311, 0.999973, -0.309820, 0.249340, -0.693420, -0.015310, 0.027867, -0.958591
-0.025559, -0.012078, 0.997960, -0.304360, 0.252560, -0.693560, -0.012102, 0.025604, -0.943593
-0.026962, -0.012200, 0.998204, -0.304780, 0.252980, -0.696220, -0.012221, 0.027002, -0.943454
-0.026840, -0.011590, 0.997411, -0.308140, 0.253960, -0.694400, -0.011620, 0.026901, -0.946940
-0.025864, -0.012078, 0.997899, -0.308140, 0.253960, -0.694400, -0.012103, 0.025911, -0.946940
-0.026108, -0.013481, 0.996191, -0.304080, 0.252140, -0.693140, -0.013532, 0.026199, -0.943958
-0.028487, -0.011163, 0.998021, -0.307860, 0.250740, -0.697340, -0.011185, 0.028534, -0.952749
-0.026840, -0.011956, 0.996679, -0.306180, 0.251160, -0.698040, -0.011995, 0.026921, -0.949248
-0.025864, -0.014213, 0.997960, -0.300720, 0.246260, -0.696220, -0.014241, 0.025908, -0.950086
-0.027328, -0.014762, 0.998814, -0.300720, 0.246260, -0.696220, -0.014778, 0.027351, -0.950086
-0.026047, -0.015372, 0.997655, -0.302540, 0.246400, -0.695380, -0.015407, 0.026099, -0.952763
-0.024583, -0.011102, 1.000400, -0.299880, 0.251720, -0.691320, -0.011097, 0.024567, -0.937937
-0.026535, -0.017690, 0.999424, -0.300720, 0.248920, -0.691740, -0.017698, 0.026540, -0.944814
-0.023973, -0.021045, 0.998326, -0.306880, 0.246120, -0.690480, -0.021077, 0.024003, -0.960282
-0.030073, -0.019276, 0.995581, -0.306880, 0.246120, -0.690480, -0.019359, 0.030192, -0.960282
-0.031842, -0.008296, 1.000400, -0.301000, 0.253960, -0.695240, -0.008292, 0.031817, -0.935409
-0.034709, -0.001586, 0.992104, -0.305760, 0.245980, -0.689920, -0.001599, 0.034971, -0.958775
-0.031476, -0.018727, 0.998326, -0.306460, 0.251300, -0.694540, -0.018756, 0.031513, -0.949423
-0.034770, -0.020679, 0.996801, -0.307720, 0.254100, -0.693000, -0.020742, 0.034860, -0.946000
-0.029036, -0.023424, 0.994300, -0.307720, 0.254100, -0.693000, -0.023554, 0.029186, -0.946000
-0.018483, -0.037393, 1.007537, -0.306740, 0.249900, -0.695520, -0.037096, 0.018330, -0.952608
-0.028304, -0.021777, 0.990945, -0.310240, 0.255920, -0.697760, -0.021972, 0.028548, -0.946500
0.034038, -0.022326, 0.991738, -0.308980, 0.260960, -0.694680, -0.022508, -0.034299, -0.934904
-0.023302, -0.018727, 1.000034, -0.317100, 0.260400, -0.693280, -0.018724, 0.023293, -0.948716
-0.036661, -0.005429, 0.990030, -0.317100, 0.260400, -0.693280, -0.005484, 0.037013, -0.948716
-0.027267, -0.044286, 0.999119, -0.313180, 0.266840, -0.688520, -0.044296, 0.027258, -0.930572
-0.029463, -0.026474, 0.993690, -0.315140, 0.259840, -0.688380, -0.026636, 0.029631, -0.946730
-0.026108, -0.022448, 0.994056, -0.313180, 0.268520, -0.687400, -0.022578, 0.026251, -0.927473
-0.023729, -0.030256, 0.994727, -0.315560, 0.265720, -0.683340, -0.030407, 0.023839, -0.936381
0.003660, -0.029402, 0.992714, -0.315560, 0.265720, -0.683340, -0.029609, -0.003685, -0.936381
0.014091, -0.032147, 1.002840, -0.319760, 0.266000, -0.689220, -0.032045, -0.014043, -0.942370
0.065026, -0.046421, 0.990762, -0.318780, 0.268940, -0.690760, -0.046820, -0.065467, -0.935448
-0.027999, -0.020435, 0.984723, -0.321580, 0.265020, -0.686000, -0.020749, 0.028420, -0.946971
-0.011346, -0.027267, 0.991372, -0.328020, 0.262780, -0.695240, -0.027497, 0.011440, -0.960829
-0.079605, -0.040626, 1.005341, -0.328020, 0.262780, -0.689500, -0.040388, 0.078953, -0.960829
-0.047702, -0.053558, 0.991616, -0.323260, 0.264460, -0.689500, -0.053958, 0.047998, -0.950564
0.003111, -0.053558, 0.991677, -0.322840, 0.263060, -0.694820, -0.053955, -0.003133, -0.952527
-0.011712, -0.042273, 0.999912, -0.322840, 0.263620, -0.689080, -0.042252, 0.011702, -0.951486
-0.042029, -0.033123, 0.978867, -0.318080, 0.265160, -0.692300, -0.033825, 0.042886, -0.941335
-0.082289, -0.051728, 1.007476, -0.325080, 0.261940, -0.691740, -0.051299, 0.081391, -0.957996
-0.045689, -0.044408, 0.985272, -0.325080, 0.261940, -0.691740, -0.045041, 0.046292, -0.957996
-0.056181, -0.041419, 1.008269, -0.319200, 0.261380, -0.687820, -0.041056, 0.055616, -0.950111
-0.029768, -0.033916, 0.997350, -0.320320, 0.262500, -0.686700, -0.033993, 0.029821, -0.949732
-0.056730, -0.033001, 1.000461, -0.318220, 0.260260, -0.691600, -0.032974, 0.056612, -0.950708
-0.062525, -0.043676, 1.006317, -0.320320, 0.268240, -0.690200, -0.043375, 0.061995, -0.939105
-0.016897, -0.037271, 0.977891, -0.320320, 0.268240, -0.690200, -0.038095, 0.017265, -0.939105
-0.056669, 0.000000, 0.995459, -0.328720, 0.267260, -0.685720, 0.000000, 0.056866, -0.953609
-0.019520, -0.051301, 1.004548, -0.319760, 0.269080, -0.688660, -0.051024, 0.019404, -0.936704
-0.166652, -0.023058, 0.922381, -0.323680, 0.263480, -0.688800, -0.024993, 0.178693, -0.953018
-0.055998, -0.049410, 0.996130, -0.324940, 0.263060, -0.690060, -0.049561, 0.056088, -0.955700
0.001159, -0.338550, 1.143567, -0.324940, 0.263060, -0.690060, -0.287827, -0.000972, -0.955700
0.004087, -0.043859, 1.003633, -0.320880, 0.266980, -0.691040, -0.043672, -0.004068, -0.942281
-0.011224, -0.025193, 1.008391, -0.322000, 0.261240, -0.692580, -0.024978, 0.011127, -0.954650
-0.043188, -0.020679, 0.999363, -0.318780, 0.264320, -0.698040, -0.020689, 0.043179, -0.943975
-0.027938, -0.024461, 1.007293, -0.319060, 0.263760, -0.695100, -0.024279, 0.027720, -0.945448
-0.038552, -0.029036, 0.998692, -0.319060, 0.263760, -0.695100, -0.029066, 0.038567, -0.945448
-0.051606, 0.001647, 0.981978, -0.325500, 0.260540, -0.691600, 0.001677, 0.052505, -0.961243
0.203679, -0.010614, 1.207373, -0.323680, 0.266000, -0.693980, -0.008791, -0.167116, -0.948354
-0.014274, -0.022448, 1.004914, -0.324940, 0.264880, -0.689360, -0.022335, 0.014200, -0.952326
-0.042944, -0.022326, 1.013820, -0.327040, 0.260120, -0.693700, -0.022018, 0.042323, -0.964331
-0.105591, -0.044286, 0.976915, -0.327040, 0.260120, -0.693700, -0.045301, 0.107559, -0.964331
0.033489, 0.059048, 1.011807, -0.320600, 0.260260, -0.693420, 0.058293, -0.033030, -0.954357
0.036112, -0.002806, 1.018578, -0.326340, 0.258020, -0.689080, -0.002755, -0.035438, -0.967234
-0.045384, -0.019398, 1.008208, -0.330260, 0.259000, -0.696220, -0.019238, 0.044976, -0.971195
-0.027572, -0.031354, 1.002840, -0.325220, 0.256900, -0.697060, -0.031255, 0.027474, -0.967678
-0.054473, -0.031659, 1.009123, -0.325220, 0.256900, -0.697060, -0.031363, 0.053902, -0.967678
